content,question,answer
"SAMARINDA, KOMPAS.com –Dua tersangka kasus pertambangan ilegal di kawasan Hutan Dengan Tujuan Khusus (KHDTK) Diklathut Fakultas Kehutanan Universitas Mulawarman (Unmul) resmi ditangkap oleh Balai Gakkumhut Wilayah Kalimantan, Sabtu (19/7/2025).
Penangkapan ini disusul dengan aksi damai ratusan wargaDayakkarena salah satu tersangka sempat dinyatakan ""hilang"" oleh keluarganya.
Baca juga:Dua Tersangka Tambang Ilegal di Hutan Unmul Ditangkap, Salah Satunya Direktur Perusahaan
Kedua tersangka yang ditangkap adalah D (42), Direktur PT TAA, dan E (38), penanggung jawab alat berat dalam aktivitas pertambangan tanpa izin tersebut.
Penangkapan dilakukan setelah keduanya dua kali mangkir dari panggilan penyidik.
Kini mereka ditahan di Rumah Tahanan (Rutan) PolrestaSamarindauntuk menjalani proses hukum lebih lanjut.
Penelusuran kasus ini bermula dari laporan mahasiswa Fakultas Kehutanan Unmul yang mendapati adanya aktivitastambang ilegalsaat melakukan penelitian di kawasan KHDTK. Laporan itu kemudian ditindaklanjuti oleh aparat penegak hukum hingga menetapkan dua orang sebagai tersangka.
Kepala Balai Gakkumhut Kalimantan, Leonardo Gultom menegaskan komitmen institusinya dalam menjaga kawasan hutan dari kegiatan ilegal.
“Kami berkomitmen menindak tegas setiap aktivitas ilegal di kawasan hutan. Ini adalah wujud kolaborasi bersama untuk menjaga kelestarian hutan Kalimantan,” ujarnya dalam keterangan tertulis.
Namun, penangkapan tersangka menuai reaksi dari Dewan Adat Dayak (DAD) Kalimantan Timur.
Ratusan warga yang tergabung dalam organisasi tersebut menggelar aksi damai di depan kantor Gakkumhut Samarinda, Selasa (22/7/2025), setelah mendapat informasi bahwa salah satu tersangka merupakan warga dari komunitas Dayak dan dinyatakan ""hilang"" oleh pihak keluarga.
Ketua DAD Kaltim, Viktor Yuan, mengatakan aksi tersebut merupakan bentuk penyampaian aspirasi masyarakat adat yang merasa tidak mendapat informasi secara layak mengenai keberadaan kerabatnya.
“Kami mendapat laporan dari orang tua yang datang ke kami bahwa anaknya hilang. Setelah digali informasi, ternyata anak tersebut sedang berada di Gakkum. Maka kami datang untuk menyampaikan aspirasi secara baik-baik,” kata Viktor.
Ia juga menyebut pihaknya telah difasilitasi oleh Gakkum untuk berdiskusi, dan saat ini keluarga telah berkoordinasi dengan penasihat hukum (PH) guna menyelesaikan proses administrasi.
“Kami menghormati proses hukum, tapi kami juga ingin adanya komunikasi yang baik. Ini pembelajaran agar lembaga hukum dan lembaga adat bisa saling berkoordinasi,” lanjutnya.
Baca juga:Pemodal Tambang Ilegal di Kebun Raya Unmul Ditangkap, Aktor Intelektual Diburu
Sekretaris DAD Kaltim, Hendrik Tandoh, menyebut aksi tersebut dihadiri oleh sekitar 200 orang. Ia menjelaskan, mobilisasi masyarakat adat terjadi karena adanya kekhawatiran atas kabar kehilangan anggota keluarga yang belakangan diketahui telah diamankan Gakkum.
""Tadi malam para orang tua datang melaporkan bahwa ada anggota keluarga yang tidak pulang selama dua hari. Hari ini sudah hari ketiga. Karena itu kami datang secara adat. Dalam budaya kami, jika ada keluarga yang hilang, maka wajib dicari,” ujarnya.
Menurut Hendrik, jika tidak ada titik terang dari diskusi dengan Gakkum, tidak menutup kemungkinan jumlah massa akan bertambah.
“Syukurnya hari ini sudah ada kata sepakat dan mekanisme sedang berproses. Kami berharap keluarga yang hilang bisa segera bertemu kembali dengan kerabatnya,” ucapnya.
Penyidikan kasus tambang ilegal ini masih terus dikembangkan untuk menelusuri kemungkinan keterlibatan pihak lain serta menemukan barang bukti tambahan.",Di mana tersangka pertambangiannya menata aktivitas tanpa izin?,KHDTK
"GARUT, KOMPAS.com– Wakil Bupati GarutPutri Karlinamenyampaikan permintaan maaf dan penyesalan mendalam usai insiden diPendopo Garut, Jumat (18/7/2025), dalam rangkaian acara pernikahannya dengan Maula Akbar, putra sulung Gubernur Jawa BaratDedi Mulyadi.
Curahan hatinya disampaikan melalui dua surat yang ditulisnya pada 21 Juli 2025 di Garut dan 22 Juli 2025 di Jakarta. Kedua surat itu diunggah di akun Instagram @putri.karlina14, masing-masing pada Selasa (22/7/2025) dan Rabu (23/7/2025).
Dalam surat pertama yang ditulis di Garut, Putri menyampaikan permohonan maaf sekaligus komitmennya untuk terus mendampingi para keluarga korban.
Baca juga:Tangis Putri Karlina Bersimpuh ke Orangtua Korban Tragedi di Pernikahannya
KOMPAS.COM/ARI MAULANA KARANGTangkapan layar akun instagram Wakil Bupati Garut Putri Karlina
“Saya memohon maaf dan berkomitmen untuk terus membersamai para keluarga korban dalam melalui masa sulitnya,” tulis Putri.
Ia juga menegaskan tekadnya untuk tetap memberikan yang terbaik dalam kapasitasnya sebagai wakil kepala daerah, ibu, istri, dan manusia.
Putri menutup suratnya dengan harapan agar mendapat pengampunan dari Tuhan. “Semoga Allah mengampuni dosa saya,” ujarnya.
Sementara dalam surat kedua yang ditulis di Jakarta, Putri tampak menyemangati dirinya untuk bangkit menghadapi situasi yang terjadi.
Baca juga:Update Tragedi Pernikahan Anak Dedi Mulyadi: 4 Orang Masih Dirawat di RS, Akbar Maula dan Putri Karlina Siap Diperiksa
KOMPAS.COM/ARI MAULANA KARANGTangkapan layar akun instagram Wakil Bupati Garut Putri Karlina
“Kita sendiri yang memulai pekerjaan ini. Kita juga yang dipilih. Semakin berat pekerjaannya, semakin besar risikonya. Apa yang menjadi pilihan kita, harus diselesaikan sampai akhir. Tidak boleh berhenti di tengah jalan,” tulisnya.
Ia juga menyampaikan bahwa momen ini menjadi refleksi untuk menunjukkan bahwa seorang pemimpin pun bisa melakukan kesalahan.
“Momen ini menjadi saatnya menunjukkan bahwa seorang pemimpin juga manusia yang bisa melakukan kesalahan. Tinggal kita memberi contoh bagaimana seorang pemimpin memposisikan diri ketika berada dalam posisi salah,” katanya.
Putri Karlina dikabarkan masih menjalani kegiatan di luar kota hingga Senin mendatang.",Mengapa Putri Karlina menyampaikan permintaan maaf?,Karena ada insiden yang terjadi.
"SOLO, KOMPAS.com– Presiden ke-7 Republik Indonesia,Joko Widodo, mengajukan permintaan pemeriksaan ulang kepada penyidik Polda Metro Jaya dalam kasus tudingan ijazah palsu.
PihakJokowimengusulkan pemeriksaan ulang berlangsung di PolrestaSolo, mengikuti keberadaan para saksi yang kini diperiksa di Kota Solo.
Permintaan tersebut disampaikan oleh kuasa hukum Jokowi, Yakub Hasibuan, yang mengatakan bahwa Jokowi telah memberikan persetujuan untuk menjalani proses pemeriksaan ulang.
“Bapak dengan menjawab ya dengan senang hati ya. Apapun proses yang memang harus dijalankan tentunya saya hormati,” cerita Yakub Hasibuan di Kota Solo, Selasa (22/7/2025).
Baca juga:Jokowi Minta Pemeriksaan Kasus Ijazah Palsu Dijadwal Ulang, Siap Beri Keterangan ke Penyidik
Yakub menegaskan, pihaknya akan segera mengajukan permohonan resmi kepada penyidik untuk mengatur pelaksanaan pemeriksaan ulang tersebut.
“Dan itu kami juga akhirnya memiliki memiliki kesimpulan bahwa kami akan coba menanyakan (ke penyidik),” lanjutnya.
Yakub menyebut Jokowi siap memberikan keterangan serta dokumen-dokumen pendukung jika diperlukan dalam pemeriksaan.
“Mungkin harus memberikan keterangan dan dan bukti-bukti juga. Dan beliau sampaikan ya tentunya siap,” ujarnya.
Namun demikian, ia belum bisa memastikan jadwal pemeriksaan karena keputusan sepenuhnya berada di tangan penyidik Polda Metro Jaya.
“Belum, karena kami kan tentunya menghormati dan semua keputusan ada di penyidikan,” tambahnya.
Baca juga:Kubu Jokowi Duga Roy Suryo Minta Gelar Perkara Khusus buat Ulur Penetapan Tersangka
Terkait lokasi pemeriksaan di Polresta Solo, Yakub menyebut hal itu masih dalam koridor hukum dan prosedur teknis penyidikan yang berlaku, terutama karena saksi-saksi terkait juga berdomisili di Solo.
“Menghormati dan dilakukan saja sesuai prosedur. Kan secara peraturan perundang-undangan, teknis penyidikan pun memang dimungkinkan. Saksi ada domisili di mana, diperiksa di kantor kepolisian setempat,” katanya.
Hingga saat ini, kasus dugaan ijazah palsu yang menyeret nama Presiden Jokowi masih dalam tahap penyidikan oleh Polda Metro Jaya.
Proses hukum terus bergulir, dan pihak kuasa hukum menyatakan akan kooperatif terhadap setiap langkah yang diambil penyidik.",Apa situasi kepemimpinan Jokowi dalam konteks pemeriksaan ulang ijazah palsu?,Pembatian dan hormati.
"JAKARTA, KOMPAS.com- Anggota Komisi IX DPR RINetty Prasetiyani Ahermengaku prihatin terkait temuan 15 produk obat bahan alam (OBA) yang diketahui mengandungbahan kimiaobat (BKO) berbahaya.
Salah satunya adalah sildenafil sitrat.
Netty mengatakan, temuan ini sangat mengkhawatirkan karena dapat membahayakan keselamatan masyarakat sebagai konsumen.
Baca juga:BPOM Rilis Daftar 15 Obat Herbal dan Suplemen dari Negara Lain yang Mengandung BKO
""Temuan ini sangat memprihatinkan.Obat herbalseharusnya menjadi alternatif yang aman bagi masyarakat, bukan malah menjadi ancaman karena disusupi bahan kimia obat tanpa izin,"" kata Netty, dalam keterangannya, Selasa (22/7/2025).
Netty menekankan pentingnya pengawasan ketatBPOMyang mencakup seluruh rantai produksi, mulai dari produsen, pemasok bahan baku, hingga distribusi.
""BPOM tidak boleh hanya reaktif karena adanya kasus. Pengawasan proaktif dan inspeksi berkala harus ditingkatkan,"" kata Netty.
Legislator dari Dapil Jawa Barat VIII itu menuturkan, masyarakat juga perlu diberi literasi agar lebih cermat sebelum membeli produk herbal.
Baca juga:BPOM Ungkap 61 Obat Herbal yang Mengandung Bahan Kimia, Bisa Picu Kerusakan Hati
Pasalnya, penggunaan bahan kimia seperti sildenafil tanpa pengawasan dokter bisa menimbulkan dampak serius bagi kesehatan masyarakat.
""Jika disalahgunakan dalam produk herbal tanpa izin, ini jelas pelanggaran hukum dan etika kesehatan,"" ujarnya.
Netty mendukung langkah tegas BPOM yang telah menarik serta memusnahkan produk-produk berbahaya tersebut dari pasaran.
""Kesehatan publik tidak boleh dikorbankan karena ambisi bisnis. Saya mendorong BPOM, Kementerian Kesehatan, dan stakeholder terkait untuk membuat sistem yang tidak memberi celah bagi pelaku usaha yang curang,"" papar Netty.
Baca juga:BPOM Ungkap Daftar Obat Herbal Produksi Klaten dan Kudus yang Bisa Merusak Hati dan Jantung
Seperti diketahui, BPOM menarik 15 produk obat tradisional ilegal yang ditemukan mengandung zat kimia keras yang seharusnya hanya bisa dikonsumsi dengan resep dokter sepanjang Juni 2025.
Dalam uji laboratorium, sederet obat tradisional yang ternyata dioplos dengan bahan kimia keras beredar luas, terutama secara online.
Selain sildenafil, BPOM juga menemukan kandungan lain seperti deksametason, parasetamol, klorfeniramin maleat, hingga sibutramin HCl.
Semua zat tersebut termasuk obat keras yang tidak boleh dikonsumsi tanpa pengawasan tenaga medis.",Apa produk obat herbal yang terdapat dalam temuan dari Komisi IX DPR RINyetty Prasetiyani?,"Sildenafil sitrat.


Pertanyaan: Mengapa temuan ini mengejutkan bagi masyarakat sebagai pemilik obat herbal?

Jawaran: Karena dapat membahayakan keselamatan manusia, dan tidak adalah alternatif yang aman.


Pertanyaan: Apa cara Netty mengartikan pentingnya pengawasan obat herbal?

Jawaran: Pengawasan proaktif dan inspeksi berkala harus ditingkatkan, bukan hanya reaktif."
"PURWOREJO, KOMPAS.com –Suasana Pendopo Agung KabupatenPurworejopagi itu berbeda dari biasanya. Langit belum sepenuhnya terang, tapi halaman pendopo sudah ramai oleh tawa, jeritan kecil, dan langkah-langkah mungil yang menari-nari tak sabar.
Di antara kain lurik, kacamata hitam, dan sorban kecil yang melingkar di kepala, 190 anak-anak Taman Kanak-Kanak dari berbagai penjuru Purworejo bersiap menunjukkan sesuatu yang luar biasa:Tari Dolalak.
Dengan langkah-langkah kecil tapi mantap, anak-anak itu menari kompak di tengah pendopo, menghidupkan kembali semangat budaya khas daerah. Denting musik Dolalak yang mengalun ritmis mengiringi gerakan mereka yang luwes meski masih canggung.
Tak ada yang mengoreksi jika tangan kiri dan kanan tertukar, atau langkah yang tak seirama, semuanya larut dalam kegembiraan.
Baca juga:Momen Gemas Ratusan Murid TK Sekecamatan Tampilkan Tari Dolalak Asli Purworejo, Semangat Melestarikan Budaya
“Ini bukan soal sempurna atau tidak, ini soal memberi ruang. Anak-anak perlu panggung untuk tumbuh dan percaya diri,” ujar Kusrini, S.Pd.AUD, Ketua Panitia PeringatanHari Anak Nasional2025 di Purworejo, yang digelar oleh IGTKI-PGRI Kabupaten Purworejo bersama Dinas Pendidikan dan Kebudayaan.
Tema yang diusung tahun ini ""Anak Hebat, Indonesia Kuat Menuju Indonesia Emas 2045"" bukan sekadar slogan. Ia menjadi napas dalam setiap gerakantari Dolalakyang dibawakan anak-anak.
Dengan tagline ""Anak Indonesia Bersaudara"", kegiatan ini ingin menguatkan bahwa anak-anak dari latar belakang berbeda punya kesempatan yang sama untuk berkembang, tumbuh sehat, cerdas, dan bahagia.
“Kami ingin anak-anak merasakan bahwa mereka penting. Penting untuk keluarganya, sekolahnya, dan bangsa ini,” kata Kusrini.
Ia menyebutkan bahwa kegiatan ini juga menjadi bentuk nyata komitmen untuk nguri-uri kabudayan, atau merawat warisan budaya lokal sejak dini.
Di sela-sela keriuhan itu, hadir pula Bupati Purworejo Yuli Hastuti Wajahnya tampak berbinar melihat aksi anak-anak di panggung budaya kecil yang megah itu. Dalam sambutannya, Bupati menekankan pentingnya menciptakan lingkungan yang aman dan penuh kasih sayang untuk anak-anak.
“Anak-anak bukan hanya masa depan, tapi juga cermin dari bagaimana kita memperlakukan generasi hari ini. Karena itu, tanggung jawab kita bersamaorang tua, guru, pemerintah untuk memastikan mereka tumbuh tanpa takut, tanpa tekanan, tanpa kekerasan,” ujarnya.
Bupati juga menegaskan komitmen Pemkab menjadikan Purworejo sebagai Kabupaten Layak Anak.
Baca juga:Profil 8 Peraih Adhi Makayasa 2025, 3 Adalah Anak Polisi
“Kami ingin memastikan ada ruang yang inklusif dan ramah anak di setiap sudut kabupaten ini,” katanya.
Lebih dari sekadar perayaan, Hari Anak Nasional di Purworejo tahun ini menjadi pengingat: bahwa membangun masa depan Indonesia Emas dimulai dari tangan-tangan mungil yang hari ini menari Dolalak.
Dari tawa lepas anak-anak yang belum tahu tentang politik, ekonomi, atau iklim duniatapi tahu bagaimana mencintai budaya, menghormati sesama, dan belajar berbagi ruang.
Sambil menggigit sepotong roti dan sesekali membenarkan topi yang melorot, anak-anak itu perlahan meninggalkan pendopo. Tapi semangat mereka tetap tinggal. Meninggalkan jejak kecil tapi berarti, bahwa bangsa ini tak kekurangan harapan asal diberi ruang untuk tumbuh.",Apa bentuk pertikade yang menunjukkan semangat budaya Purworejo?,Tari Dolalak.
"MEDAN, KOMPAS.com-Kodam I Bukit Barisantelah menangkapSerma Tengku Dian Anugerahyang membunuh istrinya, A (34), di Kabupaten Deli Serdang,Sumatera Utara.
""Tim Pomdam I/BB melakukan penangkapan terhadap pelaku Serma Dian,"" kata Kapendam I Bukit Barisan Kolonel Asrul Kurniawan kepada Kompas.com melalui saluran telepon pada Rabu (23/7/2025).
""Ditangkap di parkiran A, di Bandara KNIA Deli Serdang,"" tambahnya.
Asrul menyampaikan kini pelaku telah dibawa ke Pomdam I Bukit Barisan untuk dilakukan pemeriksaan lebih lanjut.
Baca juga:Seorang Prajurit TNI Diduga Membunuh Istrinya di Deli Serdang
Sebelumnya diberitakan, Dian diduga membunuh istrinya di Jalan Pabrik Gula, Kecamatan Sunggal, Kabupaten Deli Serdang pagi tadi.
Kus (66), selaku warga setempat, mengatakan bahwa sekitar pukul 07.00 WIB, ia mendengar teriakan dari arah rumah korban.
Ia yang hendak mandi lekas ke rumah korban dan mendapati warga sudah ramai di lokasi.
""Dia (A) terduduk di teras rumah sudah bersimbah darah,"" kata Kus saat diwawancarai di lokasi.
Kus yang berteman dekat dengan ibu D pun lekas membantu membawa A ke Rumah Sakit Umum Latersia.
""Waktu di rumah itu dia masih bernapas. Nah, sebelum sampai di rumah sakit, dia (A) meninggal dunia,"" ujar Kus.
Baca juga:Istri Prajurit TNI yang Tewas di Deli Serdang Alami Luka Tusuk di Dada, Leher, dan Tangan
Setelah itu, Kus kembali ke rumah pelaku yang berada di seberang rumah korban.
Ia tidak lagi mendapati D berada di lokasi.
Pantauan Kompas.com, sejumlah personel Polri dan TNI berada di sekitar rumah korban.
Adapun garis polisi telah dipasang.",Apa yang terjadi kepada Serma Dian Anugerah di Kabupaten Deli Serdang?,Dia diletakkan untuk dilakukan pemeriksaan lebih lanjut.
"JAYAPURA, KOMPAS.com- Sebuah video yang memperlihatkan aparat keamanan dari TNI dan Polri yang bertugas di Distrik Beoga,Kabupaten Puncak,Papua Tengah, diduga meminta jatah dana kampung, viral di media sosial.
Dalam video berdurasi 1 menit 30 detik, tampak seorang anggota polisi memberikan arahan kepada sejumlah kepala kampung yang akan mengambil dana kampung.
Oknum polisi itu diduga meminta jatah kepada para kepala kampung untuk memisahkan jatah milik aparat keamanan TNI-Polri dan Satgas yang bertugas di Distrik Beoga.
Baca juga:Banjir Melanda Kabupaten Mappi Papua Selatan, 80 Rumah Terendam dan 233 Warga Mengungsi
""Nanti ini ada rekan-rekan anggota dari Satgas, dari Koramil dengan Polsek silakan atur, yah. Atur untuk keamanan punya silakan ambil, isi di dalam ini, selesai langsung bawa ke masyarakat-masyarakat masing-masing. Bisa?"" kata salah satu oknum polisi dalam video yang tersebar dan diterimaKompas.compada Selasa (22/7/2025).
Menanggapi video itu, Panglima Komando Daerah (Pangdam) XVII/Cenderawasih, Mayor Jenderal TNI Rudi Puruwito menjelaskan, pihaknya masih melakukan penyelidikan terkait kebenaran video tersebut.
""Kalau dilihat dari video yang tersebar tampak aparat keamanan mengamankan pembagian dana kampung. Tapi kalau soal minta jatah, masih kita analisa,"" katanya kepada wartawan.
Baca juga:Bau Tak Sedap dari Pos Kantor BPKAD Papua Barat, Ternyata Ada Petugas Sekuriti Meninggal Dunia
Pangdam Rudi mengatakan, kebenaran video itu belum bisa dipastikan karena tunjangan dan gaji aparat yang bertugas di pedalaman Papua sangat mencukupi. Sehingga, Rudi meyakini aparat tidak mungkin meminta jatah dana kampung.
""Menurut keyakinan saya bahwa aparat minta jatah itu tidak benar dan hanya isu yang digiring saja, karena TNI yang melaksanakan tugas operasi memiliki pendapatan yang cukup. Jadi tidak mungkin minta jatah, apalagi dana kampung,"" ujarnya.
Meski begitu, Pangdam Rudi menegaskan, jika kejadian dalam video itu benar, maka pihaknya akan memberikan sanksi tegas kepada oknum TNI yang terlibat permintaan jatah dana kampung.
""Kalau ada yang punya informasi akurat soal anggota TNI minta jatah dana kampung infokan ke saya untuk kami tindak. Kalau itu anggota dari luar, maka saya akan infokan ke pimpinannya untuk ditindak,"" tegasnya.",Apakah oknum polisi yang tampil dalam video mengejelek dari kepala kampung?,"Ya, mereka diperkuat dengan mengambil uang kampung."
"SOLO, KOMPAS.com -Polda Metro Jaya menjadwalkan pemeriksaan terhadap Presiden ke-7 Joko Widodo (Jokowi) terkait dugaanijazah palsudiPolresta Solo, Jawa Tengah, pada Rabu (23/7/2025) pukul 10.00 WIB.
Pemeriksaan ini merupakan penjadwalan ulang setelah sebelumnya ditunda atas permintaan Jokowi karena alasan kesehatan.
Pada Selasa (22/7/2025), pihak Jokowi melalui kuasa hukumnya Yakub Hasibuan dan tim, mengajukan pemindahan pemeriksaan ke Polresta Solo.
Baca juga:Hari Ini, Jokowi Diperiksa Sebagai Pelapor Kasus Dugaan Ijazah Palsu di Polresta Solo
Dasar pengajuan pemeriksaan di Polresta Solo, karena dalam beberapa waktu itu penyidik Polda Metro Jaya sedang memeriksa saksi di Kota Solo.
Kuasa Hukum Jokowi, Yakub Hasibuan mengatakan, keinginan untuk pemeriksaan sudah disetujui oleh Jokowi. Sehingga, pihaknya akan mengajukan pemeriksaan ulang.
""Bapak dengan menjawab ya dengan senang hati ya. Apapun proses yang memang harus dijalankan tentunya saya hormati,"" cerita Yakub Hasibuan, di Kota Solo, pada Selasa (22/7/2025).
""Dan itu kami juga akhirnya memiliki memiliki kesimpulan bahwa kami akan coba menanyakan (ke penyidik),"" lanjutnya.
Selain itu, Jokowi bersedia memberikan keterangan dan bukti-bukti pendukung lainnya.
""Mungkin harus memberikan keterangan dan dan bukti-bukti juga. Dan beliau sampaikan ya tentunya siap,"" ujarnya.
Baca juga:Saat Jokowi Dipanggil Polisi Soal Kasus Tudingan Ijazah Palsu dan Minta Tunda Pemeriksaan",Apakah Jokowi menjalani pemeriksaan terhadap Presiden ke-7?,"Ya, tetapi telah ditunda dan diperalihkan ke Polresta Solo."
"SUMENEP, KOMPAS.com– Berkas kasus pencabulan yang dilakukan oleh S, pengasuh pondok pesantren di Kepulauan Sumenep, Jawa Timur, resmi dilimpahkan ke Kejaksaan Negeri (Kejari) Sumenep.
“Iya Mas, berkasnya sudah kami limpahkan ke kejaksaan pada 17 Juli 2025,” kata AKP Widiarti, Plt Kasi Humas Polres Sumenep, Rabu (23/7/2025).
Baca juga:Ketika Petugas Damkar Tenangkan 3 Santri di Jombang yang Berencana Kabur karena Sering Di-bully
Polisi menyebut, total ada sembilan santri yang menjadi korban dugaan pencabulan yang dilakukan oleh S di pondok pesantren miliknya di Kecamatan Arjasa, Pulau Kangean.
Kasus ini mencuat setelah beberapa wali santri melapor, usai mengetahui percakapan di grup aplikasi para alumni pondok yang dibaca oleh salah satu orang tua korban.
Salah satu korban berinisial F mengaku awalnya diminta oleh pelaku untuk mengambilkan air dingin dan membawanya ke dalam kamar.
“Setibanya di kamar, korban langsung menjadi sasaran aksi pencabulan. Korban tidak berani melawan karena pelaku merupakan pengasuh pondok pesantren,” ungkap Widiarti.
Baca juga:Santri di Malang Diduga Dianiaya Pengasuh hingga Betisnya Melepuh, Korban Lain Bakal Diperiksa
Setelah melancarkan aksinya, pelaku mengancam korban agar tidak menceritakan kejadian tersebut kepada siapa pun.
Ironisnya, lima hari berselang, pelaku kembali mencabuli korban F dengan modus yang sama.
Kejaksaan Negeri Sumenepmenyebut telah menerima pelimpahan berkas perkara, tersangka, serta barang bukti dari pihak kepolisian.
“Sudah Mas, tinggal kita limpahkan ke pengadilan,” tutur Indra Subrata, Kasi Intelijen Kejari Sumenep.
Baca juga:Santri yang Tertimbun Longsor di Puncak Bogor Ditemukan Tewas
Indra menyebut berkas yang dikirim oleh Polres Sumenep sudah lengkap dan perkara telah masuk tahap dua di kejaksaan.
Kejari menargetkan pelimpahan ke Pengadilan Negeri Sumenep akan dilakukan dalam waktu dekat agar proses persidangan segera dimulai.",Apakah ada korban yang terlibat dalam kasus pencabulan di Kecamatan Arjasa?,"Ya, empat santri."
"SEMARANG, KOMPAS.com– Ketua Persatuan Guru Republik Indonesia (PGRI) Jawa Tengah, Muhdi, menyoroti masalahkesejahteraan guruyang masih menjadi persoalan serius, terutama bagi mereka yang mengajar di lembaga pendidikan nonformal seperti Madrasah Diniyah (Madin) di Demak.
Menurutnya, banyak guru di daerah tersebut hanya menerima gaji sebesar Rp 450.000 untuk periode empat bulan.
""Gaji guru di pendidikan nonformal sekarang masih mengandalkan kebaikan hati bupati atau wali kota. Di Demak misalnya, secara pendapatan tidak terlalu tinggi mungkin Rp 300.000,"" saat dikonfirmasi pada Selasa (22/7/2025).
Baca juga:Sekolah Swasta di Karawang Krisis Murid, Gaji Guru pun Terpaksa Dipangkas
Ia menekankan perlunya perhatian yang lebih serius dari pemerintah terkait alokasi anggaran pendidikan.
Muhdi menilai bahwa penggunaan anggaran pendidikan yang ditetapkan sebesar 20 persen dari APBN/APBD selama ini terlalu luas cakupannya.
Ia mengusulkan agar ada rincian lebih detail dalam penggunaan anggaran yang lebih fokus kepada kebutuhan guru dan murid.
Hal ini sedang diupayakan melalui pembahasan Revisi Undang-Undang (RUU) Sistem Pendidikan Nasional (Sisdiknas).
Baca juga:MK Putuskan Sekolah SD-SMP Digratiskan, Kepala Sekolah Swasta: Gaji Guru Harus Setara PNS
""Kalau 20 persen itu benar-benar dipakai untuk membiayai pendidikan murni, saya yakin cukup. Termasuk untuk guru-guru nonformal. Itu 20 persen dikunci betul untuk kepentingan apa saja,"" ujarnya.
Selain itu, Muhdi juga menyoroti ketimpangan biaya pendidikan yang ada di Indonesia.
Ia membandingkan biaya pendidikan di sekolah kedinasan yang bisa mencapai ratusan juta rupiah per orang, sementara untuk mahasiswa di perguruan tinggi biasa bahkan tidak sampai Rp10 juta per tahun. ""Masa sekolah kedinasan biayanya per orangnya sampai ratusan juta, sementara mahasiswa sebut saja enggak sampai Rp 10 juta. Ini kan enggak fair,"" tegasnya.
Senator DPD RI Jawa Tengah tersebut kini terus mendorong agarRUU Sisdiknastidak hanya membahas soal kurikulum atau sistem pendidikan, tetapi juga menyentuh aspek anggaran dan kesejahteraan guru secara menyeluruh.
Baca juga:Gaji Guru SMK Veteran Cirebon Hanya Rp 300.000, Kini Hanya Ajari 11 Siswa Baru
""Semua guru, baik negeri maupun swasta, harus ada kepastian soal penggajian. Ini segera diakselerasi agar semua guru di sekolah formal disertifikasi dan diberikan tunjangan profesi. Gajinya juga lebih tepat waktu,"" harap Muhdi.
Dia juga berharap agar nasib guru Madin, meskipun dalam konteks yang berbeda, dapat menjadi perhatian pemerintah ke depannya.
Muhdi meyakini bahwa perhatian terhadap kesejahteraan guru bukan hanya soal keadilan, tetapi juga demi menjaga kualitas pendidikan nasional agar tetap bermutu.",Apakah gaji seorang guru di Madrasah Diniyah Demak lebih mahal dari yang minta?,"Ya, dengan Rp 450.000 untuk empat bulan bagi nonformal lembaga."
