content,question,answer
"GAZA, KOMPAS.com –Militer Israelpada Minggu (20/7/2025) mengeluarkan perintah evakuasi kepadawarga PalestinadiJalur Gazatengah.
Israel memperingatkan akan melakukan operasi militer baru terhadap kelompokHamasdi wilayah yang sebelumnya belum pernah menjadi lokasi operasi.
Juru bicaramiliter Israeluntuk media Arab, Avichay Adraee, melalui unggahan di platformX, menyampaikan, warga sipil dan para pengungsi di wilayah Deir el-Balah diminta segera meninggalkan area tersebut.
Baca juga:Paus Leo XIV dan Netanyahu Berbicara via Telepon Usai Israel Serang Gereja di Gaza
“Israel memperluas aktivitasnya di sekitar Deir el-Balah, termasuk di kawasan yang belum pernah dioperasikan sebelumnya,” ujar Adraee.
Ia menyerukan warga untuk mengungsi ke arah selatan, menuju wilayah al-Mawasi di pesisir Mediterania, demi keselamatan mereka.
Perang di Gaza kini memasuki bulan ke-22. Sebagian besar dari lebih dua juta penduduk Gaza telah mengalami pengungsian setidaknya sekali akibat seruan evakuasi Israel yang terus berlangsung di sebagian besar wilayah pesisir.
Menurut Kantor Koordinasi Urusan Kemanusiaan PBB (OCHA), hingga Januari lalu lebih dari 80 persen wilayah Jalur Gaza masih berada di bawah perintah evakuasi Israel yang belum dicabut.
Sementara itu, keluarga para sandera yang ditahan di Gaza sejak serangan Hamas ke Israel pada 7 Oktober 2023 menyatakan kekhawatiran.
Mereka khawatir serangan militer yang diperluas justru dapat membahayakan keselamatan orang-orang yang mereka cintai.
Baca juga:Kelompok Badui Mundur, Suasana Sweida Kini Tenang
Dalam pernyataan yang disampaikan melalui kelompok kampanye, keluarga para sandera mendesak pemerintah Israel untuk memberikan penjelasan rinci kepada publik mengenai rencana operasi tersebut, termasuk bagaimana mereka berencana melindungi para sandera yang masih berada di Gaza.
Di sisi lain, menurut badan pertahanan sipil Gaza kepadaAFP, serangan Israel pada Sabtu malam menewaskan sedikitnya tujuh orang di Kota Gaza dan sejumlah wilayah di selatan.
Dalam dua pekan terakhir, delegasi Israel dan Hamas melakukan perundingan tidak langsung terkait kemungkinan gencatan senjata selama 60 hari di Gaza. Perundingan itu juga mencakup pembebasan 10 sandera yang masih hidup.
Dari total 251 orang yang disandera saat serangan Hamas pada 2023, tercatat 49 orang masih berada di Gaza. Militer Israel menyebut, 27 di antaranya diperkirakan telah tewas.
Pada Sabtu, keluarga korban sandera berunjuk rasa di Tel Aviv, pusat ekonomi Israel. Mereka mendesak PM Israel Benjamin Netanyahu dan Presiden Amerika Serikat Donald Trump untuk mengupayakan pemulangan para sandera serta mengakhiri konflik.
Di wilayah utara Gaza, militer Israel menyatakan pasukannya meningkatkan operasi darat di Jabalia.
Puluhan anggota kelompok bersenjata dilaporkan tewas, sementara ratusan infrastruktur kelompok tersebut berhasil dihancurkan.
Baca juga:Gempa M 7,4 Guncang Lepas Pantai Rusia, Picu Peringatan Tsunami
“Terowongan bawah tanah sepanjang 2,7 kilometer dengan kedalaman sekitar 20 meter telah ditemukan dan dihancurkan,” demikian pernyataan militer Israel.",Apakah militer Israeli menjalankan operasi baru di wilayah Gaza?,"Ya, yang benar."
"WASHINGTON DC, KOMPAS.com-Amerika Serikat(AS) di bawah kepemimpinanDonald Trumpkeluar dari Organisasi Pendidikan, Ilmu Pengetahuan, dan Kebudayaan PBB atauUNESCO.
Keputusan ini diumumkan Juru Bicara Kementerian Luar Negeri AS Tammy Bruce pada Selasa (22/7/2025), sebagaimana dilansirAFP.
Bruce mengatakan, salah satu alasan mengapa AS keluar dari UNESCO adalah karena organisasi PBB tersebut mengakuiPalestinasebagai negara anggota.
Baca juga:Trump Bawa AS Keluar dari 2 Badan PBB UNHRC dan UNRWA, UNESCO Menyusul
""Keputusan UNESCO untuk menerima Negara Palestina sebagai anggota sangat bermasalah, bertentangan dengan kebijakan AS, dan berkontribusi pada maraknya retorika anti-Israeldi dalam organisasi tersebut,"" ujar Bruce.
Dia menambahkan, UNESCO juga bias terhadap Israel dan mempromosikan agenda yang dinilai memecah belah.
""Keterlibatan berkelanjutan di UNESCO tidak sejalan dengan kepentingan nasional AS,"" kata Bruce.
Bruce menilai UNESCO terlalu fokus pada tujuan keberlanjutan PBB yang ia sebut sebagai agenda ideologis globalis.
Baca juga:Sake Ditetapkan sebagai Warisan Budaya Takbenda UNESCO
Langkah AS untuk meninggalkan UNESCO sudah diprediksi sejak Presiden AS Donald Trump terpilih.
Pada masa jabatan pertamanya pada 2017, Trump memang sempat menarik AS dari keanggotaan UNESCO.
Namun, di era Presiden Joe Biden, ""Negeri Paman Sam"" kembali bergabung.
Meski demikian, keputusan mundur kali ini mengulang sejarah serupa di era sebelumnya.
Pada 1980-an, Presiden AS Ronald Reagan juga menarik Washington keluar dari UNESCO, dengan alasan lembaga itu korup dan terlalu berpihak pada Uni Soviet.
Baca juga:5 Tewas dalam Serangan Israel di Situs Warisan Budaya UNESCO Tirus
AS kemudian kembali bergabung di bawah Presiden George W Bush.
Sebagai informasi, UNESCO dikenal luas atas perannya mempromosikan pendidikan, kerja sama ilmiah, dan pemahaman budaya di tingkat global.
Salah satu tugas pentingnya adalah mengawasi daftar Situs Warisan Dunia yang mencakup lokasi-lokasi bersejarah dan keajaiban alam, seperti Great Barrier Reef di Australia, Serengeti di Tanzania, Akropolis di Yunani, hingga Piramida di Mesir.
Baca juga:3 Warisan Dokumenter Indonesia Masuk Daftar Memori Dunia UNESCO",Keputusan UNESCO tersebut berdampak apa pada kebijakan AS?,"Menggelintilkan kontroversi, menghentikan negara Palestina sebagai anggota."
"GAZA, KOMPAS.com -Sedikitnya 115warga Palestinadilaporkan tewas di seluruhJalur Gazapada Minggu (20/7/2025), di tengah pengepungan Israel yang semakin memperburuk krisis kemanusiaan di wilayah itu.
Dari jumlah tersebut, 92 orang ditembak mati ketika berusaha mendapatkan bantuan makanan di perlintasan Zikim di utara Gaza serta di titik distribusi bantuan di Rafah dan Khan Younis di selatan.
Otoritas kesehatan di Gaza menyebutkan, dalam sehari terakhir saja, 19 orang meninggal akibatkelaparan.
Baca juga:Dulu Siswi Berprestasi di Gaza Bercita-cita Jadi Dokter, Kini Sarah Hanya Ingin Bertahan Hidup
Menurut sumber medis, setidaknya 79 warga Palestina ditembakpasukan Israeldi Zikim. Mereka berkumpul berharap mendapatkan tepung dari konvoi bantuan Perserikatan Bangsa-Bangsa (PBB).
Di Rafah, sembilan orang tewas di dekat titik bantuan, sementara empat lainnya meninggal di lokasi serupa di Khan Younis, berdasarkan laporan Pertahanan Sipil Palestina.
Rizeq Betaar, salah satu penyintas serangan di Zikim, menuturkan kesaksiannya ketika membantu membawa seorang korban muda ke rumah sakit.
“Kami melihat pemuda ini tergeletak di tanah. Kami yang membawanya dengan sepeda. Kami berusaha membantunya. Tapi tidak ada apa-apa. Tidak ada ambulans, tidak ada makanan, tidak ada kehidupan, tidak ada cara untuk bertahan hidup lagi. Kami hampir tidak bisa bertahan,” ujar Betaar.
Penyintas lain, Osama Marouf, juga bercerita saat mengevakuasi seorang pria tua yang terluka.
“Kami membawa pria tua ini dari Zikim. Dia pergi hanya untuk mengambil tepung. Saya mencoba menyelamatkannya dengan sepeda, saya bahkan tidak menginginkan tepung lagi. Dia seperti ayah saya, pria tua ini. Semoga Tuhan memberi saya kekuatan untuk berbuat baik. Dan semoga kesulitan ini tidak berlangsung lebih lama lagi,” katanya.
Baca juga:67 Warga Gaza Tewas Saat Menunggu Bantuan, Paus Leo dan Trump Kecam Serangan
Militer Israel mengakui pihaknya melepaskan tembakan, tetapi menyebutnya sebagai tembakan peringatan untuk menghalau ancaman terhadap pasukan di Gaza utara. Meski begitu, tidak ada bukti atau rincian soal ancaman tersebut yang disampaikan.
Sementara itu, Program Pangan Dunia (WFP) PBB membantah klaim Israel. Dalam pernyataannya, WFP menegaskan para korban hanyalah warga sipil yang mencoba mengakses makanan untuk menyelamatkan diri dan keluarga dari kelaparan.
WFP mengungkapkan, penembakan terjadi sesaat setelah konvoi 25 truk bantuan melintasi perlintasan Zikim.
“Tak lama setelah melewati pos pemeriksaan terakhir, konvoi tersebut bertemu kerumunan besar warga sipil yang dengan cemas menunggu akses ke pasokan makanan yang sangat dibutuhkan. Saat konvoi mendekat, kerumunan itu diserang tank-tank Israel, penembak jitu, dan tembakan lainnya,” demikian pernyataan WFP.
WFP juga menyoroti bahwa kekerasan terjadi meski ada jaminan dari Israel terkait perbaikan kondisi operasional lembaga-lembaga kemanusiaan di Gaza, termasuk janji bahwa pasukan bersenjata tidak akan hadir atau terlibat di sepanjang rute konvoi.
Baca juga:Warga Gaza Dipaksa Evakuasi Lagi, Israel Klaim Bakal Serang Wilayah yang Belum Pernah Dijamah
Kementerian Kesehatan Gaza memperingatkan bahwa krisis kelaparan semakin mengancam, dengan setidaknya 19 warga meninggal karena kelaparan hanya dalam sehari. Ratusan lainnya yang mengalami malnutrisi parah disebut berisiko meninggal mendadak.",Mengapa ada pengepungan Israel di Gaza?,Pengepungan semakin memperburuk krisis manusia.
"SEOUL, KOMPAS.com –Penyelidikan kecelakaan pesawatJeju AirdiKorea Selatanpada Desember 2024 menemukan bukti kuat bahwa pilot secara keliru mematikan mesin setelah terjadi benturan dengan burung.
Sumber yang mengetahui langsung proses investigasi mengatakan kepadaReuters, Senin (21/7/2025), bahwa rekaman suara kokpit, data komputer, dan posisi saklar mesin yang ditemukan di reruntuhan menunjukkan bahwa awak pesawat mematikan mesin kiri, padahal mesin kanan yang mengalami kerusakan lebih parah.
“Tim investigasi memiliki bukti dan data pendukung yang jelas, jadi temuan ini tidak akan berubah,” kata sumber yang berbicara dengan syarat anonim karena laporan resmi belum dirilis.
Baca juga:DNA Bebek Ditemukan di Mesin Jeju Air, Penyebab Kecelakaan Masih Misteri
Diketahui, pesawat jenis Boeing 737-800 yang jatuh di Bandara Muan pada 29 Desember 2024 ini menewaskan 179 dari 181 orang di dalamnya.
Sumber dari pemerintah Korea Selatan menyebutkan bahwa hasil pemeriksaan pada mesin pesawat menunjukkan tidak ada cacat teknis sebelum tabrakan dengan burung terjadi.
Namun, dalam taklimat kepada keluarga korban akhir pekan lalu, penyelidik menyatakan bahwa mesin kanan mengalami kerusakan lebih serius akibat benturan burung dibandingkan mesin kiri.
Mereka juga menyebut ada bukti bahwa pilot justru mematikan mesin kiri, yang kerusakannya lebih ringan.
Temuan ini pertama kali dilaporkan oleh media lokal sepertiMBNdanYonhap, meskipun Lembaga Investigasi Kecelakaan Penerbangan dan Kereta Api Korea Selatan (ARAIB) belum memberikan komentar resmi.
Rencana ARAIB untuk merilis pembaruan kepada media pada Sabtu (19/7/2025) akhirnya dibatalkan setelah mendapat keberatan dari keluarga korban.
Menurut pernyataan pengacara keluarga, mereka menilai informasi yang akan diumumkan terkesan menyalahkan pilot tanpa menggali faktor penyebab lain yang mungkin ikut berperan dalam kecelakaan.
Baca juga:Kecelakaan Jeju Air Makin Jadi Misteri Usai Kotak Hitam Berhenti Merekam Data, Keluarga Korban Ingin Penyelidikan Ahli Independen
Serikat pilot Jeju Air juga menuding ARAIB menyesatkan publik dengan menyimpulkan bahwa mesin kiri tidak bermasalah, padahal jejak burung juga ditemukan di kedua mesin.
“ARAIB mencoba menjadikan pilot sebagai kambing hitam tanpa dasar ilmiah dan teknis yang kuat bahwa pesawat bisa mendarat dengan hanya satu mesin,” kata perwakilan serikat dalam pernyataannya.
Mereka juga mengkritik ARAIB yang masih diam soal tanggung jawab kelembagaan, termasuk soal keberadaan tanggul perlengkapan navigasi di ujung landasan yang disebut turut memperparah dampak kecelakaan.
Jeju Air menyatakan tengah bekerja sama secara aktif dengan penyelidikan yang dilakukan ARAIB dan menunggu hasil resmi yang akan diumumkan.
Sementara itu, pihak Boeing selaku produsen pesawat serta CFM International, pembuat mesin yang merupakan gabungan perusahaan AS GE dan Prancis Safran, belum memberikan tanggapan atas temuan terbaru ini.
Berdasarkan aturan internasional, laporan akhir kecelakaan udara biasanya dirilis dalam waktu satu tahun sejak insiden terjadi.
Baca juga:Buntut Jeju Air Jatuh, Korsel Akan Ubah Tembok Beton di Ujung Landasan Pacu",Apa bukti yang ditemui oleh investigasi terhadap keputusan pilot sebelum benturan dengan burung?,"Pilot mematikan mesin kiri, menandai kekeliruan."
"GETTYSBURG, KOMPAS.com -Boneka Annabellekembali menarik perhatian publik karena menghilang saat penjaganya,Dan Rivera, ditemukan tewas.
Rivera (54) dikenal sebagai paranormal dan produser acara supranatural, seperti28 Days Haunteddi Netflix.
MelansirNew York Postpada Sabtu (19/7/2025), Rivera ditemukan meninggal pada Minggu (13/7/2025) malam waktu setempat di sebuah hotel di Gettysburg, Negara Bagian Pennsylvania,Amerika Serikat.
Baca juga:Tur Boneka Annabelle Memakan Korban, Paranormal Meninggal Tiba-tiba
Koroner Adams County, Francis Dutrow, mengatakan kepadaPeoplebahwaboneka Annabelletidak ada di kamar Rivera saat petugas darurat tiba di lokasi.
Rivera meninggal hanya beberapa jam setelah pemandu tur supranatural bertajukDevils on the Run Touryang berlangsung di Soldiers National Orphanage, tempat boneka Annabelle dipamerkan.
Hingga kini, penyebab kematian Rivera belum diketahui pasti, dan pihak berwenang masih menunggu hasil otopsi.
Namun, polisi negara bagian mengonfirmasi tidak ditemukan tanda-tanda mencurigakan di lokasi kematian paranormal tersebut.
Teori konspirasi mulai bermunculan, mengaitkan kematian Rivera dengan hilangnya boneka Annabelle yang diliputi kisah mistis.
Meski begitu, pihak penyelenggara tur supranatural, New England Society for Psychic Research (NESPR), memastikan kegiatan mereka tetap berjalan.
“Dan (Rivera) ingin pekerjaan ini terus berlanjut, membawa orang bersama, berbagi pengetahuan, serta menghormati kenangan Ed dan Lorraine Warren,” demikian pernyataan resmi dari penyelenggara tur.
Rivera sebelumnya tampil di berbagai acara, sepertiMost Haunted PlacesdiTravel Channel, dan dikenal sebagai salah satu tokoh utama dalam dunia penyelidikan supranatural.
Kematian Rivera secara mendadak dan hilangnya boneka Annabelle secara bersamaan menjadi perhatian besar bagi komunitas supranatural dan publik Barat.
Baca juga:Paranormal Top AS Meninggal Mendadak Saat Tur Boneka Annabelle
Annabelle adalah boneka Raggedy Ann yang dikaitkan dengan serangkaian kejadian mistis sejak 1970.
Mulanya, boneka ini diberikan kepada seorang mahasiswa keperawatan di Connecticut bernama Donna.
Boneka ini disebut-sebut dirasuki arwah anak berusia 6 tahun yang memiliki nama Annabelle.",Mengapa boneka Annabelle tiba di hotel Gettysburg?,Ditemukan meninggal.
"Penulis: Martin Fritz/DW Indonesia
KOMPAS.com - Koalisi pemerintahanJepangyang dipimpin oleh Perdana Menteri (PM) Shigeru Ishiba kehilangan kursi mayoritas di parlemen dalam pemilu pada Minggu (20/7/2025) setelah partai-partai populis sayap kanan meraih banyak suara.
Ini menjadi pertanda bahwa populisme sayap kanan dan polarisasi kini mengancam stabilitas politik di Jepang.
Untuk saat ini, PM Ishiba bersikeras tetap menjabat sebagai perdana menteri, meskipun ini adalah kekalahan keduanya dalam sembilan bulan terakhir.
Baca juga:Usung Agenda Anti-Imigran di Jepang, Partai Sanseito Menang Pemilu
Partai Demokrat Liberal (LDP) yang dipimpinnya juga kalah dalam pemilu dini Oktober lalu, menjadikannya partai minoritas yang memerintah bersama koalisi.
Ishiba mengatakan, dirinya akan menerima hasil ini dengan rendah hati dan tetap bertanggung jawab atas urusan kenegaraan.
Namun, kelanjutan masa jabatan PM Ishiba kini tidak lagi bergantung padanya. Oposisi yang semakin kuat bisa menjatuhkannya kapan saja lewat mosi tidak percaya, meski oposisi belum cukup bersatu untuk membentuk koalisi pemerintahan sendiri.
Ishiba juga menghadapi ancaman pemberontakan dari dalam partainya sendiri, yang telah memerintah Jepang hampir tanpa henti selama 70 tahun dan selalu menguasai setidaknya satu kamar parlemen.
Tokoh senior konservatif LDP, Taro Aso, menyatakan bahwa ia tidak bisa menerima Ishiba sebagai PM Jepang.
Namun, calon pengganti potensial Ishiba tampaknya masih perlu menunggu.
""Tidak ada yang mau menggantikan Ishiba di masa sulit seperti ini bagi LDP,"" kata ilmuwan politik Masahiro Iwasaki dari Universitas Nihon di Tokyo kepadaDW.
Baca juga:Partai Sayap Kanan Menang Besar di Jepang, Ini Janji-janji Sanseito
AFP/HIRO KOMAEShigeru Ishiba mendapat tepuk tangan setelah terpilih menjadi pemimpin baru partai berkuasa di Jepang, Partai Demokratik Liberal (LDP), dalam pemilihan kepemimpinan di Tokyo, 27 September 2024.
Koalisi yang berkuasa, LDP dan Partai Komei yang beraliran Buddha, gagal mencapai target untuk mempertahankan kursi mayoritas di majelis tinggi parlemen.
Perolehan suara mereka hanya terpaut tiga kursi dari mayoritas, hasil yang mengejutkan karena selisihnya sangat tipis. Dari total 248 kursi, 125 kursi diperebutkan dalam pemilu kali ini.
LDP kemungkinan akan mencoba menarik beberapa anggota parlemen independen ke dalam koalisi. Namun, kalau pun upaya ini berhasil, posisi pemerintahan tetap masih tidak stabil.",Apakah populisme sayap kanan menimbulkan risiko instabilitas politik di Jepang?,"Ya, stabilitas ditambangkan."
"TOKYO, KOMPAS.com- BosTamiya,Shunsaku Tamiya, merek mainan miniatur mobil balap, meninggal dunia pada Jumat (18/7/2025) dalam usia 90 tahun.
Kabar duka tersebut disampaikan langsung oleh perusahaan Tamiya dalam siaran pers yang dirilis Selasa (22/7/2025).
Tamiya menyatakan, upacara pemakaman Shunsaku Tamiya telah dilakukan secara privat dan dihadiri oleh keluarga serta kerabat dekat.
Baca juga:Kembali Booming di Malang, Penghobi Tamiya Lintas Generasi Berkumpul Jadi Arena Nostalgia
Pemakaman secara privat tersebut merupakan wasiat dari Shunsaku Tamiya sendiri.
""Informasi mengenai acara lainnya akan dirilis dalam beberapa hari mendatang,"" tulis Tamiya.
Tamiya juga meminta publik untuk menghormati privasi keluarga untuk saat ini.
Pihak keluarga maupun perusahaan juga meminta agar publik atau pihak lain tidak memberikan pemberian apa pun.
""Harap dicatat bahwa kami tidak menerima pemberian belasungkawa,"" tulis Tamiya.
Baca juga:Tamiya Dash Emperor dari Bandung Hadir di IIMS 2025
Shunsaku Tamiya lahir pada 19 Desember 1934 dan merupakan tokoh kunci di balik kesuksesan Tamiya.
Setelah lulus dari Universitas Waseda pada 1958, ia bergabung dengan Tamiya Shoji & Co dan memulai perjalanan panjangnya dalam membesarkan industri hobi miniatur mobil balap.
Selama berkiprah di industri tersebut, Shunsaku Tamiya mengembangan perakitan miniatur mobil balap ataumodel kitberdasarkan studi detail.
Dia juga dinilai berkontribusi besar terhadap pengembangan dan penyebaran mobil kendali radio dan model Mini-4WDdi seluruh dunia.
Shunsaku Tamiya juga diakui terlibat dalam pengembangan pasar luar negeri melalui pameran dagang dan pengembangan fasilitas di luar negeri.
Baca juga:Bermain Tamiya, Pembalasan Dendam Masa Kecil","Apa yang dimaksud dengan ""belasungkawa"" dalam kata-kata Shunsaku Tamiya?",Belasungkawa adalah perjudian terus di mana orang membeli tiket untuk memenangkan ulangan.
"NEW DELHI, KOMPAS.com- Seorang remaja perempuan berusia 19 tahun diIndiamelahirkan bayinya dalam perjalanannya di dalamsleeperbusyang sedang melaju di Negara Bagian Maharashtra.
Tragisnya, remaja perempuan beserta laki-laki yang bersamanya tersebut melemparkan bayi yang baru lahir itu keluar jendela, sebagaimana dilansirThe New Indian Express, Rabu (16/7/2025).
Insiden itu terjadi pada Selasa (15/7/2025) pagi sekitar pukul 06.30 di Jalan Pathri-Selu.
Baca juga:Sindikat Penjualan Bayi ke Singapura Terbongkar, 6 Bayi Indonesia Diselamatkan
Remaja perempuan berinisial RD sedang dalam perjalanan dari Pune ke Parbhani bersama pria berinisial AS yang mengaku sebagai suaminya.
Keduanya naiksleeper busyang dioperasikan oleh Sant Prayag Travels. Dalam perjalanan, RD melahirkan bayi laki-laki.
Keduanya lalu membungkus bayi yang masih merah tersebut lalu melemparnya melalui jendela ketika bus sedang melaju.
Di balik kemudi, sopir bus menyadari ada yang terlempar dari jendela lalu menanyai keduanya.
Baca juga:Wanita di Inggris Selundupkan Bayi dari Nigeria, Ini Modusnya
AS lalu berdalih bahwa istrinya muntah karena mabuk perjalanan, sebagaimana dilansirThe Times of India.
Di tempat lain, seorang warga menemukan bayi yang terbungkus di jalan dan segera menghubungi polisi melalui saluran bantuan 112.
Polisi setempat yang sedang berpatroli berhasil mencegat bus tersebut dan, setelah penyelidikan awal, menahan RD dan AS.
Selama pemeriksaan, pasangan tersebut mengaku membuang bayi yang baru saja lahir itu karena tidak mampu membesarkannya.
Bayi tersebut meninggal dunia akibat luka-luka yang dideritanya setelah terlempar ke jalan.
Baca juga:100 Bayi Prematur di Gaza Terancam Meninggal karena Blokade Israel
Menurut polisi, RD dan AS berasal dari Parbhani dan telah tinggal di Pune selama satu setengah tahun terakhir.
Meskipun mengaku telah menikah, mereka tidak dapat menunjukkan dokumen apa pun untuk mengonfirmasi hubungan mereka.
RD kemudian dibawa ke rumah sakit untuk mendapatkan perawatan medis.
Sebuah kasus telah didaftarkan terhadap pasangan tersebut di Kantor Polisi Pathri berdasarkan Pasal 94 (3) dan 94 (5) Bharatiya Nyaya Sanhita.
Surat pemberitahuan telah diberikan kepada terdakwa dan penyelidikan lebih lanjut sedang dilakukan.
Baca juga:Kelahiran Bayi di Jepang Pecahkan Rekor Terendah Sepanjang Sejarah",Di mana terjadi kejadian tragi bayi di Indon,-
"WASHINGTON DC, KOMPAS.com —PresidenAmerika Serikat,Donald Trump, didiagnosis menderita insufisiensi vena kronis setelah mengalami pembengkakan di bagian kaki.
Kondisi ini dinyatakan tidak berbahaya namun umum dialami oleh lansia, terutama mereka yang berusia di atas 70 tahun.
“Presiden menjalani pemeriksaan menyeluruh, termasuk studi vaskular diagnostik oleh Unit Medis Gedung Putih,” ujar Sekretaris Pers Karoline Leavitt, membacakan keterangan resmi dari dokter kepresidenan, Kapten Sean Barbabella, pada Kamis (17/7/2025).
Baca juga:Para Anak Muda di AS Mulai Menyesal Pilih Trump
Dalam suratnya, Barbabella menjelaskan bahwa hasil pemeriksaan menggunakan USG Doppler pada kedua tungkai bawah menunjukkan adanya insufisiensi vena kronis, yakni gangguan sirkulasi darah akibat katup vena yang tidak bekerja optimal sehingga darah menggenang di pembuluh darah.
“Tidak ditemukan adanya tanda-tanda trombosis vena dalam (DVT) atau penyakit arteri,” tulis Barbabella.
Ia juga memastikan bahwa hasil tes laboratorium Trump berada dalam batas normal.
“Tidak ada indikasi gagal jantung, gangguan ginjal, atau penyakit sistemik lain yang teridentifikasi,” tambahnya.
Insufisiensi vena kronis dapat menyebabkan bengkak di pergelangan kaki atau tungkai, nyeri, kram, varises, hingga perubahan pada kulit.
Sekitar 150.000 orang di AS didiagnosis mengalami kondisi ini setiap tahunnya.
Dr. Jeremy Faust, asisten profesor pengobatan darurat di Harvard Medical School, menyebut kondisi yang dialami Trump sebagai “hal yang sangat umum dan tidak mengejutkan.”
“Ini bagian normal dari proses penuaan, apalagi jika seseorang masuk kategori kelebihan berat badan hingga obesitas seperti presiden,” ujarnya kepadaCNN.
Namun, Faust juga menegaskan bahwa gejala seperti ini memang perlu diperiksa lebih lanjut untuk menyingkirkan kemungkinan kondisi yang lebih serius.
Senada, dr Bernard Ashby, seorang ahli jantung, mengatakan bahwa insufisiensi vena kronis bisa menjadi gejala dari masalah kesehatan lain seperti tekanan tinggi pada jantung atau gangguan tidur sepertisleep apnea.
“Meski diagnosisnya adalah kondisi yang jinak, penting untuk mencari tahu apa penyebabnya. Bisa jadi ada tekanan tinggi di jantung atau paru-paru yang berkontribusi terhadap kondisi ini,” jelas Ashby.
Baca juga:Tak Takut Hadapi Trump, Putin Makin Gencar Perluas Wilayah di Ukraina
Menurut dr Chris Pernell, usia lanjut, obesitas, kurangnya aktivitas fisik, serta kebiasaan duduk atau berdiri terlalu lama adalah faktor-faktor utama penyebab insufisiensi vena kronis.",Apakah Donald Trump menjalani diagnosis vascular kronis setelah pembentangan di bagian kaki?,"Ya, tidak berbahaya namun umum."
"WASHINGTON DC, KOMPAS.com -F-117 Nighthawk, yang dikenal sebagaipesawat tempur silumanpertama di dunia, jatuh di langit Yugoslavia setelah dihantamSA-3dalamperang Kosovo1999.
MengutipThe National Interest, pesawat yang dikenal hampir tak terdeteksi radar itu berhasil dilacak ketika pintu bomnya terbuka, memberi celah bagi komandan pertahanan udara Yugoslavia Zoltan Dani untuk menembakkan SA-3.
SA-3 adalah jenis rudal darat ke udara (Surface-to-Air Missile/SAM) yang dikembangkan Uni Soviet pada pertengahan tahun 1960-an.
Baca juga:Kim Jong Un Kunjungi Pabrik Pesawat Tempur Rusia
Meski terbilang usang dan memiliki jangkauan terbatas, SA-3 tetap mematikan di tangan operator berpengalaman seperti Dani.
Dani adalah operator berpengalaman yang telah menguasai mobilitas rudal darat ke udara SA-3.
Ia juga memiliki trik dengan tidak pernah mengaktifkan radar SA-3 lebih dari 40 detik agar tidak terdeteksi pasukan lawan.
Dani baru menyalakan radar SA-3 secara singkat ketika menyadari datangnya pesawat, yang ternyata F-117 Nighthawk yang dikendarai Patrick Zelko.
Kolonel Patrick Zelko, yang saat itu menjadi pilot F-117 Nighthawk, mengaku melihat rudal-rudal melaju cepat ke arahnya, tetapi tidak sempat untuk menghindar.
“Mereka bergerak tiga kali lebih cepat dari kecepatan suara, jadi tidak banyak waktu untuk bereaksi,” kata Zelko, menurutSandboxx.
Baca juga:103 Pesawat Tempur China Terbang di Sekitar Taiwan
Zelko mengatakan bahwa ia merasakan rudal pertama meledak tepat di atasnya hingga mengguncang pesawat.
Hanya dalam sekejap mata, rudal lainnya muncul di hadapannya.
“Saya berada pada gravitasi negatif tujuh. Tubuh saya terlempar dari kursi ke atas. Saat saya berusaha meraih pegangan ejeksi, satu pikiran terlintas di benak saya, ‘Ini benar-benar, benar-benar sangat buruk’,” ungkapnya.
Zelko selamat dari serangan tersebut berkat anggota Pasukan Khusus Angkatan Udara Amerika Serikat yang terlatih untuk melakukan misi penyelamatan dan evakuasi.
Zelko yang selamat kembali terbang dalam beberapa minggu setelahnya.
Peristiwa jatuhnya F-117 Nighthawk pada 1999 see menjadi catatan sejarah penting karena menandai kali pertama pesawat tempur siluman berhasil ditembak jatuh.",Apakah SA-3 adalah jenis pesawat tempur yang diketahui menyebabkan kerugian terhadap Yugoslavia?,"Ya, saja."
